ColorID,ACCode,LValue,AValue,BValue,RGB
234150,"F5N.099.304",3.6135103999999998e+01,9.2959800000000004e-01,7.5407869999999999e+00,"5B5448"
234151,"F4N.097.398",4.5536883000000003e+01,1.1319530000000000e+00,8.5566750000000003e+00,"746B5D"
234152,"F50.123.829",8.8689490000000006e+01,2.3057240000000001e+00,1.7616828999999999e+01,"F0DCBC"
234153,"F49.129.852",9.0966199000000003e+01,2.5004749999999998e+00,1.8875225000000000e+01,"F8E2C0"
234154,"F51.146.851",9.0804982999999993e+01,2.7029359999999998e+00,2.1278102000000001e+01,"FAE2BB"
234155,"F61.144.569",6.2600954000000002e+01,1.6049580000000001e+00,1.5717255000000000e+01,"A5967B"
234156,"F49.150.753",8.1040840000000003e+01,2.6367840000000000e+00,2.0018546000000001e+01,"DDC7A3"
234157,"F56.153.799",8.5662108000000003e+01,2.4381439999999999e+00,2.1293842000000001e+01,"EAD3AD"
234158,"F66.164.745",8.0202844999999996e+01,1.9211110000000000e+00,2.1669250999999999e+01,"DAC59D"
234159,"F53.194.357",4.1432735000000001e+01,1.9767370000000000e+00,1.6053384999999999e+01,"6E6047"
234160,"F57.193.793",8.5042141000000001e+01,2.9482159999999999e+00,2.6640899000000001e+01,"ECD1A1"
234161,"F57.204.808",8.6562541999999993e+01,3.1601710000000001e+00,2.8520053999999998e+01,"F2D5A1"
234162,"F53.210.827",8.8499370999999996e+01,3.6747990000000001e+00,2.9992207000000001e+01,"F9DAA4"
234163,"F47.233.511",5.6880232999999997e+01,3.2969490000000001e+00,2.3852132999999998e+01,"9C855E"
234164,"F58.216.284",3.4174061000000002e+01,1.7295380000000000e+00,1.5760763000000001e+01,"5C4F37"
234165,"F47.263.664",7.2141863999999998e+01,4.3988470000000000e+00,3.1949128999999999e+01,"CCAD76"
234166,"F50.263.821",8.7897358999999994e+01,4.8344540000000000e+00,3.7223089999999999e+01,"FDD794"
234167,"F47.258.230",2.8714573999999999e+01,2.3755799999999998e+00,1.7152059000000001e+01,"504229"
234168,"F55.298.808",8.6591427999999993e+01,4.8579270000000001e+00,4.1733071000000002e+01,"FBD388"
234169,"F54.302.802",8.5987677000000005e+01,5.0273640000000004e+00,4.2028562999999998e+01,"FAD286"
234170,"F44.290.241",2.9816219000000000e+01,2.8677459999999999e+00,1.9751856000000000e+01,"544427"
234171,"F52.330.718",7.7529105999999999e+01,5.3304179999999999e+00,4.2382478999999996e+01,"E2BA6F"
234172,"F56.340.745",8.0227519999999998e+01,5.0845440000000002e+00,4.4769474000000002e+01,"EAC272"
234173,"F47.392.665",7.2269653000000005e+01,6.5501149999999999e+00,4.7681058000000000e+01,"D6AB57"
234174,"F58.390.566",6.2379322000000002e+01,4.5823630000000000e+00,4.2500798000000003e+01,"B59249"
234175,"F63.380.318",3.7560059000000003e+01,2.8161730000000000e+00,2.9289148999999998e+01,"6B5628"
234176,"F50.394.794",8.5147981999999999e+01,7.0246240000000002e+00,5.4441585000000003e+01,"FFCE6B"
234177,"F47.426.609",6.6659227000000001e+01,6.7519210000000003e+00,4.8850228000000001e+01,"C69C47"
234178,"F56.460.715",7.7280385999999993e+01,6.6664669999999999e+00,5.8836733000000002e+01,"E8B84C"
234179,"F50.486.406",4.6319989999999997e+01,5.6174689999999998e+00,4.3147646999999999e+01,"896920"
234180,"F52.476.441",4.9811591999999997e+01,5.5258269999999996e+00,4.4346916000000000e+01,"937126"
234181,"F54.542.749",8.0610596000000001e+01,8.6051050000000000e+00,7.1759051999999997e+01,"F8C035"
234182,"F56.552.607",6.6449825000000004e+01,7.2753990000000002e+00,6.3020836000000003e+01,"CA9B23"
234183,"F54.557.688",7.4501632000000001e+01,8.3256280000000000e+00,6.9283381000000006e+01,"E5AF29"
234184,"F53.565.497",5.5405172999999998e+01,6.8833330000000004e+00,5.6600316999999997e+01,"A77E15"
234185,"F46.612.593",6.5069706999999994e+01,9.6995690000000003e+00,6.8865530000000007e+01,"CA9501"
234186,"F61.648.766",8.2381101999999998e+01,8.8043479999999992e+00,8.7169876000000002e+01,"FFC400"
305696,,,,,
305786,"C20.619.308",3.6519953999999998e+01,5.4121507000000001e+01,3.5266872999999997e+01,"A71E20"
305787,"T99.240.108",1.6575172999999999e+01,-9.4739999999999998e-03,-1.7296697999999999e+01,"152A41"
305788,"T35.368.244",3.0174098999999998e+01,-4.6670610000000003e+00,-2.7439878000000000e+01,"054B71"
305790,"L00.279.150",2.0761315000000000e+01,-1.3939461000000000e+01,8.0013000000000005e+00,"1F3725"
305791,"L75.536.361",4.1850731000000003e+01,-4.3947496999999998e+01,1.4884675000000000e+01,"007348"
305792,"TNN.016.051",1.0833080000000001e+01,-1.9144400000000000e-01,-9.7383900000000001e-01,"1C1D1E"
305793,"F4N.089.831",8.8884100000000004e+01,1.9287950000000000e+00,1.2705139000000001e+01,"EDDDC6"
305794,"G5N.037.878",9.3569367000000000e+01,-8.2870400000000000e-01,5.6831870000000002e+00,"F0EDE0"
305795,"M7N.099.127",1.8403210000000001e+01,-5.1775779999999996e+00,4.0063300000000002e-01,"252F2C"
305797,"U06.221.123",1.8024562000000000e+01,2.6557900000000001e-01,-1.6408982999999999e+01,"1B2D43"
305798,"G8N.045.878",9.3547182000000006e+01,-1.5729830000000000e+00,6.7049719999999997e+00,"EFEDDE"
309097,"R1N.098.667",7.2439205999999999e+01,-6.5651120000000001e+00,-7.2616389999999997e+00,"9DB6BD"
309326,"F89.161.552",6.0991259999999997e+01,4.6224100000000001e-01,1.7332356999999998e+01,"A09274"
309455,"E5N.045.804",8.6105947000000000e+01,2.5377299999999998e+00,6.1273340000000003e+00,"E1D6CA"
316912,"B53.211.182",2.3963010000000001e+01,1.7903393999999999e+01,7.5908319999999998e+00,"552E2E"
316922,"D50.390.380",4.3771892999999999e+01,2.3816227000000001e+01,3.1191797999999999e+01,"985734"
316923,"D72.284.353",4.1072327000000001e+01,1.5085345000000000e+01,2.2320291999999998e+01,"82573C"
316929,"F93.145.729",7.8603728000000004e+01,3.3200900000000000e-01,1.8994772000000001e+01,"D1C19E"
316930,"E7N.089.292",3.4947702000000000e+01,2.2837529999999999e+00,6.7597610000000001e+00,"5A5147"
316931,"DNN.026.107",1.6452580999999999e+01,1.2040190000000000e+00,1.3774420000000001e+00,"2B2826"
316932,"F72.130.570",6.2706150999999998e+01,1.0243329999999999e+00,1.4271584000000001e+01,"A3967D"
316950,"F94.155.815",8.7230649000000000e+01,3.1092599999999998e-01,2.2055199000000002e+01,"EBD9AF"
316951,,,,,
316952,"F20.485.716",7.7399949000000007e+01,1.3101552000000000e+01,6.2169378999999999e+01,"F3B446"
316954,"G1N.094.772",8.2933583999999996e+01,-3.8940100000000000e-01,1.2824361000000000e+01,"D8CEB5"
316955,"E62.177.729",7.8613183000000006e+01,8.4404599999999999e+00,2.2409880000000001e+01,"E1BC98"
316956,"E39.345.642",6.9989417000000003e+01,1.7716336999999999e+01,3.9725366000000001e+01,"DE9E62"
316957,"E57.307.658",7.1597262000000001e+01,1.4184469999999999e+01,3.6287855999999998e+01,"DCA56D"
316958,"F12.283.685",7.4278022000000007e+01,8.1423640000000006e+00,3.5072845000000001e+01,"DAB075"
316959,"F50.137.702",7.5967140999999998e+01,2.2642669999999998e+00,1.7311402000000001e+01,"CCB99A"
316960,"H35.265.622",6.7910741000000002e+01,-1.0983848999999999e+01,2.9688191000000000e+01,"A5AA6E"
316961,"F27.100.702",7.5977117000000007e+01,2.4224000000000001e+00,1.2633722000000001e+01,"C9B9A3"
316962,"D66.464.492",5.4976323999999998e+01,3.0030436999999999e+01,4.2890692999999999e+01,"C36D39"
316963,"D77.247.588",6.4521157000000002e+01,1.6788195999999999e+01,2.5484963000000000e+01,"C7916F"
316965,"E83.164.638",6.9539568000000003e+01,6.0743590000000003e+00,1.9259874000000000e+01,"C2A586"
316966,"Q54.145.588",6.4525497000000001e+01,-1.0920227000000001e+01,-8.5672490000000003e+00,"7DA3AA"
316967,"F1N.094.625",6.8200480999999996e+01,2.4587279999999998e+00,1.1051548000000000e+01,"B3A491"
316968,"D75.396.483",5.4059052000000001e+01,2.4369724999999999e+01,3.6519835000000000e+01,"B77042"
316969,"S3N.076.597",6.5423753000000005e+01,-2.9707050000000002e+00,-6.5939360000000002e+00,"93A1A9"
316970,,,,,
316971,"E13.248.505",5.6232621000000002e+01,1.2830256000000000e+01,2.4156123999999998e+01,"A97E5D"
316972,"H46.393.411",4.6890331000000003e+01,-1.3461411000000000e+01,3.3262664999999998e+01,"6B7434"
316974,"F8N.035.549",6.0670014999999999e+01,1.9695499999999999e-01,3.8367599999999999e+00,"96928A"
316975,"E90.298.461",5.1856195999999997e+01,8.4078739999999996e+00,2.8624476999999999e+01,"98754A"
316976,"E26.386.407",4.6414897000000003e+01,1.6466716000000002e+01,3.3815306000000000e+01,"966235"
316980,"C03.348.202",2.5927384000000000e+01,2.7369109000000002e+01,1.6160246000000001e+01,"682A26"
316981,,,,,
316982,"H50.136.418",4.7585506000000002e+01,-4.8238539999999999e+00,1.1586954000000000e+01,"71735D"
316983,,,,,
316985,,,,,
316986,"D64.304.324",3.8182682999999997e+01,1.6172315000000001e+01,2.2836425999999999e+01,"7C4F35"
316987,"H5N.039.323",3.8096361000000002e+01,-1.2101839999999999e+00,2.8761060000000001e+00,"5A5A54"
316988,"K74.107.215",2.7257874999999999e+01,-5.9552110000000003e+00,3.9950220000000001e+00,"39433A"
316989,"N41.241.127",1.8488374000000000e+01,-1.2363849000000000e+01,-1.3550180000000001e+00,"14322E"
316990,"D12.102.173",2.3030193000000001e+01,5.4219410000000003e+00,5.7937640000000004e+00,"42342E"
316991,"A33.105.129",1.8625958000000001e+01,9.4746240000000004e+00,8.2776400000000006e-01,"3B282C"
319054,"U62.253.470",5.2781467999999997e+01,4.6632860000000003e+00,-2.8088667000000001e+01,"687EAD"
319055,"HNN.007.227",2.8493514999999999e+01,-1.2841200000000000e-01,4.6720499999999998e-01,"434342"
319057,"A56.104.257",3.1418396000000001e+01,1.0985709000000000e+01,1.6448620000000000e+00,"5C4447"
319059,"D1N.062.778",8.3566381000000007e+01,6.7298320000000000e+00,7.1448210000000003e+00,"E3CCC2"
319071,"F46.116.631",6.8898216000000005e+01,1.9405260000000000e+00,1.3651050000000000e+01,"B5A68E"
319075,"J6N.040.806",8.6311993000000001e+01,-3.7920090000000002e+00,4.6528499999999999e+00,"D4DACD"
319079,"V14.369.275",3.3257218000000002e+01,1.1064366000000000e+01,-3.5718989000000001e+01,"374C86"
319081,"R12.205.644",7.0160784000000007e+01,-1.3634992000000000e+01,-1.4561875000000001e+01,"7DB4C4"
85052,"Z86.120.435",4.9205742000000001e+01,1.6003761000000001e+01,-5.8524799999999999e-01,"8F6C75"
85053,"Z79.151.435",4.9284585999999997e+01,2.0062868000000002e+01,-1.0784400000000001e+00,"956977"
85054,"Z95.197.434",4.9168798000000002e+01,2.6156556999999999e+01,-2.8736099999999998e-01,"9E6475"
85055,"Z84.230.439",4.9661552999999998e+01,3.0674717999999999e+01,-1.2161770000000001e+00,"A66278"
85056,"Z89.273.440",4.9760598999999999e+01,3.6345317999999999e+01,-9.6998899999999999e-01,"AE5D78"
85057,"A01.302.446",5.0394340999999997e+01,4.0410851000000001e+01,1.2316000000000001e-01,"B65B78"
85058,"Z96.338.447",5.0491387000000003e+01,4.5358595999999999e+01,-4.2593700000000001e-01,"BD567A"
85059,"Z94.368.439",4.9683146000000001e+01,4.9035198000000001e+01,-6.8053900000000001e-01,"BF5078"
85060,"Z6N.032.544",6.0156243000000003e+01,4.7363540000000004e+00,-4.0452800000000000e-01,"998E91"
85061,"Z8N.069.535",5.9279308999999998e+01,1.0165690000000000e+01,-4.0789300000000001e-01,"A0898F"
85062,"Z83.103.537",5.9467297000000002e+01,1.5098300000000000e+01,-6.6085099999999997e-01,"A98690"
85063,"Z86.138.541",5.9827491000000002e+01,2.0328790999999999e+01,-7.3286300000000004e-01,"B28491"
85064,"Z83.174.535",5.9248826000000001e+01,2.5413294000000000e+01,-1.0804700000000000e+00,"B97E90"
85065,"A0N.031.643",7.0030056999999999e+01,4.9725469999999996e+00,4.9091000000000003e-02,"B5A8AA"
85066,"Z8N.066.633",6.9050798999999998e+01,1.0594006000000000e+01,-2.8449600000000003e-01,"BCA2A8"
85067,"Z9N.098.635",6.9250101000000001e+01,1.5645849999999999e+01,-3.5963499999999998e-01,"C5A0A9"
85068,"ANN.029.739",7.9685603999999998e+01,5.1348950000000002e+00,2.0302999999999999e-01,"D0C3C4"
85069,"A0N.059.733",7.9096210999999997e+01,1.0204083000000001e+01,7.1444999999999995e-02,"D7BEC3"
85070,"B0N.031.840",8.9757052000000002e+01,5.7499149999999997e+00,1.6465280000000000e+00,"EEDEDD"
85071,"ONN.002.345",4.0209921000000001e+01,3.6377000000000000e-02,1.9907900000000001e-01,"5F5F5E"
85072,"ENN.005.397",4.5495767000000001e+01,1.3573700000000000e-01,4.5576299999999997e-01,"6C6C6A"
85073,"ONN.002.442",4.9929158999999999e+01,-2.2306200000000001e-01,8.0574000000000007e-02,"767776"
85074,"UNN.003.489",5.4631346999999998e+01,3.1000000000000001e-05,-3.2928400000000002e-01,"828382"
85075,"ONN.000.537",5.9445945999999999e+01,4.9179999999999996e-03,-8.7183999999999998e-02,"8F8F8E"
85076,"ONN.001.594",6.5119273000000007e+01,9.0950000000000003e-02,-2.1438900000000000e-01,"9E9E9D"
85077,"ONN.001.645",7.0241189000000006e+01,-9.4433000000000003e-02,-1.0533300000000000e-01,"ABACAB"
85116,"E85.118.257",3.1467482000000000e+01,2.6025060000000000e+00,8.4527750000000008e+00,"53483C"
85117,"E96.405.637",6.9450057000000001e+01,1.3229082999999999e+01,4.7624867000000002e+01,"D89F51"
85118,"J0N.088.538",5.9554889000000003e+01,-5.0719799999999999e+00,8.2877019999999995e+00,"8C9280"
85119,"M20.200.640",6.9772979000000007e+01,-2.4067350999999999e+01,5.0705460000000002e+00,"7BB79F"
85120,"T45.103.443",5.0052390000000003e+01,-1.3742190000000001e+00,-9.5677610000000008e+00,"6C7986"
85121,"R26.249.643",7.0081883000000005e+01,-1.5757688999999999e+01,-1.8126383000000001e+01,"71B5CA"
85408,"JNN.022.541",5.9890565000000002e+01,-1.4683649999999999e+00,2.0401159999999998e+00,"8F918C"
85409,"K09.255.580",6.3772775000000003e+01,-2.1725027000000001e+01,2.0660712000000000e+01,"80A474"
85410,"K49.213.770",8.2785514000000006e+01,-2.4502213999999999e+01,1.8865152999999999e+01,"ABDAA8"
85411,"K03.142.824",8.8189901000000006e+01,-1.5331625000000001e+01,1.5039047999999999e+01,"CBE5BF"
85412,"J9N.082.860",9.1786693000000000e+01,-8.8687850000000008e+00,9.2359580000000001e+00,"DDECD4"
85413,"K0N.050.876",9.3330089000000001e+01,-5.7595749999999999e+00,5.4707359999999996e+00,"E5EFDF"
85414,"K20.505.550",6.0736606999999999e+01,-4.2515431999999997e+01,3.8266455000000001e+01,"54A44A"
85415,"K19.365.616",6.7367864999999995e+01,-3.3211894000000001e+01,2.9975166999999999e+01,"77B36B"
85416,"K07.402.649",7.0690217000000004e+01,-3.6777844999999999e+01,3.5345089999999999e+01,"7BBD69"
85417,"K04.287.700",7.5725838999999993e+01,-2.7479431999999999e+01,2.6833867999999999e+01,"98C787"
85418,"JNN.019.642",6.9962314000000006e+01,-1.2220139999999999e+00,2.0931950000000001e+00,"AAACA6"
85419,"JNN.020.742",7.9944519999999997e+01,-1.5278650000000000e+00,2.4137620000000002e+00,"C5C7C0"
85420,"JNN.022.795",8.5266428000000005e+01,-1.6258790000000001e+00,2.7702710000000002e+00,"D4D6CE"
85421,"HNN.023.870",9.2727373000000000e+01,-1.2547320000000000e+00,3.3576000000000001e+00,"EBEBE2"
85422,"J8N.084.520",5.7784120999999999e+01,-6.2741210000000001e+00,6.7073980000000004e+00,"848E7E"
85423,"K0N.058.643",7.0031566999999995e+01,-5.2311889999999996e+00,5.0923650000000000e+00,"A5AEA1"
85425,"JNN.020.420",4.7743763999999999e+01,-9.5471799999999996e-01,1.6445490000000000e+00,"71726E"
85426,"J3N.033.826",8.8339983000000004e+01,-2.8682420000000000e+00,4.1531250000000002e+00,"DBDFD4"
85427,"JNN.028.864",9.2130859000000001e+01,-3.0326490000000002e+00,3.3470520000000001e+00,"E5EAE0"
85428,"HNN.020.889",9.4677678000000000e+01,-1.1339140000000001e+00,2.9907640000000000e+00,"F0F0E8"
85429,"J85.142.573",6.3059697000000000e+01,-1.1181096999999999e+01,1.2038444999999999e+01,"8D9E82"
85430,"J97.173.680",7.3775356000000002e+01,-1.5906077000000000e+01,1.6147642999999999e+01,"A3BD96"
85431,"K0N.091.688",7.4586995000000002e+01,-8.6259230000000002e+00,8.4724989999999991e+00,"AEBCA6"
85432,"K37.101.790",8.4710746999999998e+01,-1.1543338000000000e+01,9.4858220000000006e+00,"C4DAC0"
85433,"J8N.053.794",8.5187800999999993e+01,-5.3072220000000003e+00,5.6802549999999998e+00,"CFD8C8"
85434,"KNN.025.842",8.9955693999999994e+01,-2.8890560000000001e+00,2.6370190000000000e+00,"DFE4DB"
85435,"K04.409.465",5.2228077999999996e+01,-2.9591200000000001e+01,2.8831551999999999e+01,"578948"
85436,"VNN.018.299",3.5679827000000003e+01,6.6365600000000002e-01,-1.8631350000000000e+00,"545456"
85437,"V93.152.304",3.6158045999999999e+01,8.4837760000000006e+00,-1.5252742000000000e+01,"57526D"
85438,"W07.156.425",4.8276282999999999e+01,1.0372309000000000e+01,-1.7206569999999999e+01,"766E8F"
85439,"V8N.087.535",5.9239162000000000e+01,5.5911220000000004e+00,-1.0531427000000001e+01,"908CA0"
85440,"W1N.067.743",8.0096722000000000e+01,5.8945699999999999e+00,-9.2248570000000001e+00,"CAC4D6"
85441,"W5N.031.840",8.9724763999999993e+01,3.5346380000000002e+00,-4.3719099999999997e+00,"E5E0E8"
234187,"F54.694.716",7.7391523000000007e+01,1.0601463000000001e+01,8.8916700000000006e+01,"F4B500"
234188,"F6N.034.740",7.9757896000000002e+01,4.4218299999999999e-01,4.4784129999999998e+00,"CAC5BC"
234189,"F3N.042.274",3.3110802999999997e+01,5.2056999999999998e-01,3.1094390000000001e+00,"514D48"
234190,"F6N.053.703",7.6082649000000004e+01,7.0332700000000004e-01,6.7615970000000001e+00,"C2BBAE"
234191,"F7N.050.796",8.5347339000000005e+01,4.3111100000000002e-01,6.9268219999999996e+00,"DCD5C7"
234192,"F6N.045.832",8.8957250999999999e+01,5.3737000000000001e-01,6.5052139999999996e+00,"E6DFD1"
234193,"F6N.062.839",8.9690194000000005e+01,7.5335099999999999e-01,8.9848680000000005e+00,"EAE1CF"
234194,"F9N.072.163",2.2022062999999999e+01,1.0273599999999999e-01,4.1333149999999996e+00,"37342E"
234195,"F6N.081.809",8.6631433000000001e+01,1.0753029999999999e+00,1.1434671000000000e+01,"E4D8C2"
234196,"F5N.078.830",8.8788644000000005e+01,1.2802020000000001e+00,1.1214325000000001e+01,"EADEC8"
234197,"F7N.071.840",8.9750281000000001e+01,7.7666100000000005e-01,1.0320705999999999e+01,"ECE1CC"
234198,"F5N.074.868",9.2532701000000003e+01,1.2044809999999999e+00,1.1033928000000000e+01,"F5E8D3"
234199,"F6N.084.437",4.9436337000000002e+01,7.7695499999999995e-01,7.7882490000000004e+00,"7C7568"
234200,"F6N.085.539",5.9687038000000001e+01,7.1659899999999999e-01,8.9839640000000003e+00,"988F7F"
234201,"F8N.096.852",9.0904561999999999e+01,4.5019599999999999e-01,1.4011950000000001e+01,"F1E4C9"
234202,"F66.105.747",8.0419253999999995e+01,1.2318359999999999e+00,1.3889521000000000e+01,"D4C6AC"
234203,"F74.105.812",8.6944981999999996e+01,9.7375400000000001e-01,1.4775816000000001e+01,"E7D8BC"
234204,"F7N.083.136",1.9346647999999998e+01,2.3238500000000001e-01,4.4317810000000000e+00,"322F28"
234205,"F63.108.607",6.6410883999999996e+01,1.1723589999999999e+00,1.2358107000000000e+01,"ADA08A"
234206,"F61.126.705",7.6255193000000006e+01,1.6210350000000000e+00,1.5973098999999999e+01,"CBBA9E"
234207,"F67.126.864",9.2153807000000000e+01,1.5757080000000001e+00,1.8634851000000001e+01,"FAE6C3"
234208,"F62.146.659",7.1676747000000006e+01,1.7248990000000000e+00,1.7666240999999999e+01,"BFAE8E"
234209,"F71.136.848",9.0519694999999999e+01,1.4701270000000000e+00,1.9731220000000000e+01,"F5E2BD"
234210,"F60.139.366",4.2380308999999997e+01,1.2067570000000001e+00,1.1589074000000000e+01,"6D6350"
234211,"F57.148.471",5.2843623999999998e+01,1.6036470000000000e+00,1.4363512000000000e+01,"8A7C65"
234212,"F66.147.264",3.2165720000000000e+01,9.0271999999999997e-01,1.0302619999999999e+01,"534B3B"
234213,"F70.170.800",8.5799256999999997e+01,1.8476589999999999e+00,2.3557860999999999e+01,"EBD4A9"
234214,"F67.170.852",9.0991747000000004e+01,2.1051739999999999e+00,2.4822258999999999e+01,"FBE2B4"
234215,"F54.194.505",5.6209257000000001e+01,2.3409960000000001e+00,1.9629006000000000e+01,"978464"
234216,"F61.193.705",7.6297882999999999e+01,2.4719449999999998e+00,2.4487410000000001e+01,"D1B98E"
234217,"F79.191.847",9.0457183999999998e+01,1.5013369999999999e+00,2.7807836999999999e+01,"FAE1AD"
234218,"F60.202.596",6.5375844000000001e+01,2.3970419999999999e+00,2.2864619000000001e+01,"B29C75"
234219,"F58.201.782",8.3994378999999995e+01,3.0005620000000000e+00,2.7478166999999999e+01,"EACE9D"
234220,"F63.191.220",2.7779247000000002e+01,1.1864560000000000e+00,1.2353520000000000e+01,"4A402E"
234221,"F57.204.413",4.7023662999999999e+01,2.0582140000000000e+00,1.8259544000000002e+01,"7E6D50"
234222,"F55.240.775",8.3253612000000004e+01,3.8246020000000001e+00,3.2652821000000003e+01,"ECCB91"
234223,"F69.238.838",8.9509840999999994e+01,2.7092719999999999e+00,3.4115744999999997e+01,"FDDD9F"
234224,"F64.256.804",8.6174762999999999e+01,3.2866949999999999e+00,3.5730649999999997e+01,"F5D493"
234225,"F57.280.610",6.6728491000000005e+01,3.5523609999999999e+00,3.2134160000000001e+01,"BC9F67"
234226,"F61.295.580",6.3790579000000001e+01,3.2893750000000002e+00,3.2639885000000000e+01,"B3975F"
234227,"F50.295.317",3.7446137999999998e+01,2.9857619999999998e+00,2.2900773999999998e+01,"685532"
234228,"F57.311.495",5.5288040000000002e+01,3.4771909999999999e+00,3.1151008999999998e+01,"9B814D"
234229,"F66.312.398",4.5536889000000002e+01,2.3761220000000001e+00,2.7246300999999999e+01,"7E693D"
234230,"F64.330.771",8.2814173999999994e+01,4.1876470000000001e+00,4.4529645000000002e+01,"F0C979"
234231,"F62.330.655",7.1243779000000004e+01,3.9564309999999998e+00,3.9702140000000000e+01,"CCAA64"
234232,"F71.361.779",8.3630426000000000e+01,3.6722269999999999e+00,4.9025872000000000e+01,"F3CC72"
234233,"F64.367.539",5.9668920000000000e+01,3.5638350000000001e+00,3.8668764000000003e+01,"AA8C4A"
234234,"F64.371.664",7.2177645999999996e+01,4.1744800000000000e+00,4.5028970999999999e+01,"D1AC5C"
234235,"F56.389.403",4.6064861000000001e+01,3.9652210000000001e+00,3.4327429000000002e+01,"846932"
234236,"F58.411.713",7.7078665000000001e+01,5.6850410000000000e+00,5.2450839999999999e+01,"E4B85A"
234237,"F62.424.607",6.6401533000000001e+01,4.7066280000000003e+00,4.8338189999999997e+01,"C29C47"
234238,"F67.427.484",5.4179620000000000e+01,3.5656759999999998e+00,4.1893520000000002e+01,"9C7E36"
234239,"F66.434.365",4.2222327000000000e+01,3.1195689999999998e+00,3.6017819000000003e+01,"796025"
234240,"F58.457.750",8.0712494000000007e+01,6.5325970000000000e+00,6.0513596999999997e+01,"F3C152"
234241,"F61.498.776",8.3390923999999998e+01,6.9150859999999996e+00,6.7661792000000005e+01,"FDC848"
234242,"F56.542.543",6.0023392999999999e+01,6.6037640000000000e+00,5.7410677000000000e+01,"B48A21"
234243,"F64.592.603",6.6038027000000000e+01,6.2366400000000004e+00,6.7205368000000007e+01,"C79A11"
234244,"F67.602.697",7.5444030999999995e+01,6.4049709999999997e+00,7.5534439000000006e+01,"E6B311"
234245,"F63.615.704",7.6104102999999995e+01,7.3600539999999999e+00,7.7740060000000000e+01,"EAB404"
234246,"F68.645.757",8.1424288000000004e+01,7.2124600000000001e+00,8.5906492000000000e+01,"FBC200"
234247,"F68.722.774",8.3106493000000000e+01,8.0173260000000006e+00,9.7577348000000001e+01,"FFC600"
234248,"F58.670.693",7.5028267999999997e+01,9.2464980000000008e+00,8.3806658999999996e+01,"EAB000"
234249,"F7N.039.868",9.2553353000000001e+01,3.2584800000000003e-01,5.8533080000000002e+00,"EFE9DD"
234250,"F8N.050.856",9.1376789000000002e+01,2.3500099999999999e-01,7.3916719999999998e+00,"EDE6D7"
234251,"F6N.054.860",9.1798109999999994e+01,7.6327299999999998e-01,8.0010200000000005e+00,"F0E7D7"
234252,"F6N.068.832",8.8980675000000005e+01,9.1923400000000000e-01,9.8307269999999995e+00,"E9DECB"
458636,"E98.243.728",7.8581762999999995e+01,8.5753979999999999e+00,3.1359757999999999e+01,"E5BB87"
458637,"F02.213.672",7.2915683999999999e+01,6.7613899999999996e+00,2.6014696000000001e+01,"D0AD83"
458638,"E63.155.668",7.2593131999999997e+01,6.9167880000000004e+00,1.8545273999999999e+01,"CBAD8F"
458639,"H0N.049.689",7.4685739999999996e+01,-1.7997980000000000e+00,6.0949739999999997e+00,"B9B9AB"
458640,"F2N.057.722",7.7940031000000005e+01,1.5435460000000001e+00,7.3781990000000004e+00,"C9BFB2"
458641,"E95.134.596",6.5384079999999997e+01,4.2542229999999996e+00,1.5180122000000001e+01,"B19B83"
458642,"E82.214.521",5.7801977999999998e+01,7.0018099999999999e+00,2.2111190000000001e+01,"A48664"
458643,"F63.125.370",4.2786060999999997e+01,9.9930200000000002e-01,1.0471456999999999e+01,"6D6453"
458644,"E8N.096.222",2.7920652000000000e+01,2.0150039999999998e+00,6.4559080000000000e+00,"494138"
458645,"G14.299.834",8.9194492999999994e+01,-1.6264200000000000e+00,4.3187570000000001e+01,"F9DF8C"
458646,"F33.439.732",7.8987727000000007e+01,1.0031140000000001e+01,5.7210351000000003e+01,"F2BB55"
458647,"E90.381.660",7.1708278000000007e+01,1.3462246000000000e+01,4.5833359000000002e+01,"DEA55A"
458648,"F12.374.658",7.1588133999999997e+01,1.0518212999999999e+01,4.5117345000000000e+01,"D9A75B"
458649,"E62.420.542",5.9976143000000000e+01,1.6641307999999999e+01,4.4066760000000002e+01,"C08441"
458650,"F91.125.233",2.9052733000000000e+01,1.8692800000000001e-01,8.2660689999999999e+00,"4A4437"
458651,"G0N.032.836",8.9328219000000004e+01,-8.3520999999999998e-02,4.7137330000000004e+00,"E4E0D6"
458652,"E5N.050.854",9.1142178999999999e+01,2.8087350000000000e+00,7.0622710000000000e+00,"F1E4D7"
458653,"E6N.069.784",8.4118071999999998e+01,3.5061650000000002e+00,9.3100210000000008e+00,"E0CFBF"
458654,"E6N.097.756",8.1377161999999998e+01,4.7642899999999999e+00,1.2716919000000001e+01,"DDC7B1"
458655,"F3N.051.712",7.6950858999999994e+01,1.2035370000000001e+00,6.5409800000000002e+00,"C5BDB1"
458656,"E55.134.760",8.1793696999999995e+01,6.9530219999999998e+00,1.7433005999999999e+01,"E5C6AA"
458657,"E39.240.633",6.9004316000000003e+01,1.2240430999999999e+01,2.7360052000000000e+01,"CE9F76"
458658,"D86.261.565",6.2272643000000002e+01,1.6602896999999999e+01,2.6536614000000000e+01,"C18B67"
458659,"E11.385.398",4.5549093999999997e+01,1.7706084000000001e+01,3.3017358999999999e+01,"956034"
